lambert93_y,745712.85441964993
sat,9.461682242990655
lambert93_x,0.43290455601527356
lambert93_z,-43649.273693503033
y,3.3638227244044361e-07
x,-3.6644255306650176e-07
z,123.27850332368627
hdop,92.69158878504673
