lambert93_y,746506.52645325649
sat,6.848101265822785
lambert93_x,-0.84338029039645335
lambert93_z,-43745.717713111211
y,4.6582319349176854e-06
x,1.9735634565392123e-06
z,122.91296057540764
hdop,151.5506329113924
