yglob,xglob,hdop,lambert93_yglob,lambert93_xglob,lambert93_zloc,yloc,lambert93_yloc,lambert93_zglob,long,lambert93_lat,xloc,time,lat,zglob,alt,zloc,lambert93_xloc,sat
301596.5865211112,4241494.5037765885,120.0,260002.96532284748,3656543.865775081,-43751.287688858312,1.2476360768187902,746502.5269495534,5202105.416441536,4.06724,55.00990290432715,-1.4235884422900624,1465929140,48.28511,4738110.566552991,116.0,115.99999971941659,-1.2272593024681555,6.0
301599.38712776423,4241503.54566239,130.0,260005.7772044481,3656557.2510205233,-43746.617312095761,-8.4266046407128226,746488.53675743798,5202099.593298218,4.067269,55.00977318776298,0.72864682240714895,1465929140,48.285023,4738106.36846752,119.0,118.99999438624262,0.62815904620947549,5.0
301586.16574119765,4241497.58030265,120.0,259993.96334758724,3656546.2600774933,-43747.392967049847,1.6924421677636659,746503.65474273579,5202109.0741768535,4.067097,55.0099088683124,-12.036333553176206,1465929140,48.285114,4738113.848390035,120.0,119.99998843846906,-10.37638466268254,8.0
301585.0599034101,4241487.259786469,190.0,259992.36569199312,3656528.3010952775,-43748.147419626599,17.371393792387789,746527.13211281248,5202124.133421881,4.067092,55.01011909909064,-12.407378262920965,1465929140,48.285255,4738125.774461061,122.0,121.99996427283693,-10.696231529691431,7.0
301600.382617462,4241480.923550813,120.0,260005.3970217533,3656520.33302219,-43751.88484861263,21.708102030458235,746533.20975667227,5202125.387774617,4.067304,55.01017724813158,3.32615827064319,1465929140,48.285294,4738126.42081601,119.0,118.99996215217547,2.8674337022166583,8.0
301610.7653576622,4241498.238810019,120.0,260015.44921445064,3656550.748772771,-43750.17978833682,-5.0906434595771053,746493.130811929,5202099.991030346,4.067427,55.00981791758782,12.454621937409247,1465929140,48.285053,4738106.34889604,116.0,115.99998582843693,10.736997779240482,8.0
301605.6605150183,4241499.691911171,120.0,260010.88834975276,3656549.7509093047,-43744.901355073205,-1.1987193037280164,746499.60296911199,5202108.237928858,4.067357,55.00987010241656,7.2595711870886994,1465929140,48.285088,4738113.417476079,122.0,121.99999576380448,6.2583956486705574,7.0
301611.7023466543,4241496.767209162,460.0,260015.92327648235,3656544.7872859663,-43744.646856256506,3.0268251740828855,746505.9841880356,5202112.674122858,4.067441,55.00992676027103,13.493628011405262,1465929140,48.285126,4738116.975714099,123.0,122.99998503355393,11.632698991590587,6.0
301601.8858623832,4241499.971376634,120.0,260007.3416788252,3656545.8771423395,-43738.200375734545,5.9179711393231571,746511.08985916665,5202120.883634621,4.067306,55.00996552619563,3.474603328935074,1465929140,48.285152,4738124.124817943,130.0,129.99999630748624,2.9954135478110402,7.0
301607.00527924614,4241492.445300229,120.0,260011.5083597791,3656535.919575366,-43743.22248621226,11.922681790272176,746519.52310096868,5202122.746490016,4.067382,55.01004604010207,9.114932302322801,1465929140,48.285206,4738125.1346286,126.0,125.99998234387073,7.8578655502860784,8.0
301601.8847020901,4241494.723368059,120.0,260007.19907990465,3656539.3615641464,-43742.775417010394,9.3651149174241031,746515.73165406962,5202120.557289882,4.067311,55.01001174713156,3.8456738766250842,1465929140,48.285183,4738123.432768084,126.0,125.99999195976264,3.3153071779670427,8.0
301599.3854994285,4241493.05928981,120.0,260005.23659957686,3656540.627859469,-43749.904003341253,4.6947793806640536,746507.87134270312,5202110.005604764,4.067279,55.00994912522512,1.4707943598125786,1465929140,48.285141,4738114.353295736,118.0,117.99999810126185,1.2679542926489376,7.0
301604.6370462774,4241495.762059056,120.0,260010.00612230165,3656546.364343451,-43750.860075074699,-1.1987190720298471,746498.90036764997,5202103.322423819,4.067347,55.00987010241656,6.5174145054368813,1465929140,48.285088,4738108.938685948,116.0,115.99999656295381,5.6185906226601219,8.0
301599.58973974414,4241487.560842859,120.0,260004.89163447774,3656528.5601932206,-43746.161170317602,17.371386107637573,746527.36631034815,5202125.771928545,4.067287,55.01011909909064,2.0645111678291226,1465929140,48.285255,4738127.267394983,124.0,123.99997598407494,1.7797869119676761,8.0
301611.89442104,4241498.422002928,120.0,260016.07053539995,3656545.9561477005,-43741.745245515805,3.4716199673955619,746506.99487191252,5202115.512607974,4.067442,55.00993272425813,13.56784833446347,1465929140,48.28513,4738119.511086613,126.0,125.99998465028074,11.696682640154904,8.0
301604.4202840582,4241492.713710586,110.0,260009.24786479905,3656535.7008933946,-43742.365427367593,12.701068315268857,746520.79411858099,5202124.232020849,4.067347,55.01005647709616,6.5174098213756722,1465929140,48.285213,4738126.399052472,127.0,126.99998401712828,5.6185742373709218,8.0
301600.38087527896,4241492.40876958,120.0,260005.98956738508,3656538.588526298,-43748.364823373093,7.2523396689288795,746511.89698149241,5202113.833307702,4.067293,55.009983418167536,2.5098030802044429,1465929140,48.285164,4738117.548087311,120.0,119.99999537937704,2.1636704555567121,7.0
301605.5612953783,4241496.203927934,120.0,260010.61088455995,3656544.04484863,-43745.717716748753,3.4716064465991741,746506.5264573358,5202112.235602109,4.067359,55.00993272425813,7.4079952258224155,1465929140,48.28513,4738116.525224575,122.0,121.99999476066029,6.3863456490435055,7.0
301596.7804412961,4241484.674735898,120.0,260002.48356361166,3656526.2660122574,-43751.068454543529,17.037777590813999,746526.28625207371,5202121.390114651,4.067252,55.010114626089354,-0.53300775915342946,1465929140,48.285252,4738123.313078867,119.0,118.99997719570942,-0.45949874178040773,7.0
301601.6470734691,4241495.566892194,120.0,260007.18621322582,3656542.7887562816,-43745.931524230735,4.694783244510214,746508.33974942972,5202113.282611286,4.067307,55.00994912522512,3.5488147046058032,1465929140,48.285141,4738117.339158285,122.0,121.99999728437382,3.0593908709561219,6.0
301628.15356502566,4241534.548901532,410.0,260032.0615572149,3656604.8622488542,-43731.362567529934,-44.56600796741531,746436.01626151986,5202076.032007874,4.067626,55.009288616341166,27.22365412225713,1465929140,48.284698,4738089.03845349,128.0,127.99978614294594,23.46937055066519,6.0
301606.8041248875,4241489.616471066,110.0,260011.54531361474,3656536.4392563147,-43752.259558451551,6.8075493577424222,746510.76919920486,5202110.175569728,4.067382,55.00997745417642,9.114926223138168,1465929140,48.28516,4738114.266248228,116.0,115.99998986261708,7.8578666670946404,8.0
301606.58204636065,4241496.956579108,120.0,260011.71942760778,3656547.908021382,-43749.711460444698,-2.0883019541643089,746497.6987118104,5202103.380213355,4.067372,55.00985817445257,8.3727917864998833,1465929140,48.28508,4738109.093199053,117.0,116.9999941718317,7.2180917738514836,7.0
301605.0603699758,4241496.483661102,110.0,260010.33904570187,3656546.536139154,-43749.009894776304,-0.42033190970733014,746500.28848186811,5202105.627204157,4.067352,55.009880539386565,6.8884906527588292,1465929140,48.285095,4738110.949573926,118.0,117.99999627382012,5.938490514519799,6.0
301600.2611902448,4241494.9109710185,120.0,260006.09662456805,3656543.702257956,-43749.456946479164,2.1372219810509869,746504.07991004828,5202107.816404898,4.067289,55.00991483229812,2.2129446830834141,1465929140,48.285118,4738112.651435209,118.0,117.99999925866462,1.9077540146172396,7.0
301600.8921227198,4241503.783963605,110.0,260006.76376918724,3656553.084512785,-43739.000942476574,-0.86512963249015318,746500.80010134575,5202113.43898235,4.067289,55.00987457540353,2.2129493124963853,1465929140,48.285091,4738118.118248539,128.0,127.99999955840055,1.9077589097141754,7.0
301600.1046435452,4241503.172854115,110.0,260006.08490777353,3656552.557901443,-43739.994062398073,-0.86512973691866857,746500.68300094665,5202112.619731465,4.067279,55.00987457540353,1.4707978668088275,1465929140,48.285091,4738117.371783483,127.0,126.99999977315231,1.2679584295474342,8.0
301602.73964480206,4241504.653939753,100.0,260008.3381874114,3656553.5770127513,-43737.092451525546,-0.42033546704361224,746501.69368303253,5202115.458215488,4.067313,55.009880539386565,3.9941131680045991,1465929140,48.285095,4738119.907155163,130.0,129.99999873860051,3.4432801524817478,8.0
301602.19846625737,4241492.857884787,110.0,260007.69819796833,3656540.9685670016,-43750.741626034054,3.8051949432781083,746506.43548323668,5202108.42489253,4.067317,55.009937197248796,4.290961811587553,1465929140,48.285133,4738113.014878791,117.0,116.99999742345739,3.6991875701423851,8.0
301596.74981093034,4241510.402864107,170.0,260003.54001646372,3656563.6746837297,-43737.523735411225,-9.3162027340396438,746488.27188486035,5202106.205083569,4.067227,55.00976125981416,-2.3883917671091925,1465929140,48.285015,4738112.494692237,128.0,127.99999274272015,-2.0590086424272158,8.0
301612.1449862232,4241513.455031992,100.0,260017.40626843678,3656574.6624044944,-43744.928214265892,-23.771934448743913,746465.67114084086,5202085.638809059,4.067431,55.00956743090653,12.751527895044337,1465929140,48.284885,4738095.410805326,118.0,117.99994292757562,10.992989719874458,8.0
301607.83687161026,4241507.278930362,170.0,260013.1164018319,3656561.2395052006,-43741.418474763545,-9.7609834886436886,746487.14411853137,5202102.547353024,4.067379,55.0097552958404,8.8923185727336147,1465929140,48.285011,4738109.212858848,124.0,123.99998633499027,7.6659793993385392,8.0
301606.2855580837,4241506.389275651,90.0,260011.76076664394,3656560.2157059354,-43742.489340416221,-9.3161911061077269,746487.68639744131,5202102.108834817,4.067359,55.00976125981416,7.4080130151115871,1465929140,48.285015,4738108.762371367,123.0,122.9999888943286,6.3863738923027995,9.0
301603.788586388,4241502.664018022,90.0,260009.17393814176,3656550.8977745194,-43738.37712990721,1.2476408001104491,746504.04926031444,5202116.06670672,4.067329,55.00990290432715,5.1815530636742215,1465929140,48.28511,4738120.270601596,129.0,128.99999777755372,4.466957587392244,10.0
301604.0935615676,4241499.628598219,90.0,260009.7477962089,3656552.653800143,-43749.965974456514,-6.3138335609246701,746491.31751172524,5202098.944020548,4.067336,55.00980151664898,5.7010547728363692,1465929140,48.285042,4738105.534961705,116.0,115.99999432793956,4.9148199420887977,9.0
301604.22339190874,4241503.547085511,110.0,260009.63561918397,3656552.8803028227,-43739.000944225889,-0.86512735662135953,746500.80010330817,5202113.43898235,4.067334,55.00987457540353,5.5526297823674202,1465929140,48.285091,4738118.118248539,128.0,127.99999752961342,4.7868601779046003,8.0
301599.52583481406,4241489.80115377,90.0,260005.25250987025,3656536.341410011,-43752.337302711501,7.2523348601083653,746511.42857295717,5202110.556299807,4.067284,55.009983418167536,1.8418676212056795,1465929140,48.285164,4738114.562223693,116.0,115.99999560760011,1.5878514882351737,9.0
301603.2073640082,4241504.953542524,100.0,260008.7596816758,3656554.0923550585,-43737.014703264082,-0.86512860478849152,746501.03430285142,5202115.077484119,4.067319,55.00987457540353,4.4394043486035084,1465929140,48.285091,4738119.611178652,130.0,129.99999840019859,3.8271609526345856,8.0
301597.40546195785,4241498.696434037,90.0,260003.7215101473,3656548.1860300386,-43746.108279829663,0.024456638893912752,746501.29915880715,5202108.4656877965,4.067247,55.00988650337009,-0.90408466126447351,1465929140,48.285099,4738113.484945305,121.0,120.99999993641815,-0.77940118923288537,10.0
301606.9263400215,4241504.937356552,100.0,260012.01605223335,3656554.7855299306,-43737.794018522465,-2.0883062107906634,746499.10391042742,5202113.211221999,4.067369,55.00985817445257,8.1501620622752267,1465929140,48.28508,4738118.0507782,129.0,128.99999446027056,7.0261651304826955,8.0
301611.41869169835,4241502.194983975,100.0,260016.0123532307,3656554.1580324913,-43744.221067638755,-5.0906474303688256,746493.83340789983,5202104.90653225,4.067432,55.00981791758782,12.825709166014217,1465929140,48.285053,4738110.827683732,122.0,121.99998509486426,11.056908148319053,9.0
301607.64198978385,4241497.214068369,110.0,260012.65147220826,3656548.3870573044,-43749.633713614799,-2.5330928918079545,746497.03933424852,5202102.99948266,4.067386,55.00985221047124,9.4118026577010774,1465929140,48.285076,4738108.797223059,117.0,116.99999256462675,8.1138121966141625,7.0
301603.3812740304,4241496.935918723,140.0,260008.90979471858,3656547.1830830085,-43748.932145017185,-0.86512634770621555,746499.62910108466,5202105.246473505,4.067329,55.00987457540353,5.1815460660890755,1465929140,48.285091,4738110.653597973,118.0,117.99999784184766,4.4669530494065839,7.0
301607.02546211914,4241508.423963807,110.0,260012.33000671156,3656561.0047317618,-43737.815291243976,-7.6482226554404527,746490.74456232868,5202107.632827505,4.067367,55.009783624719766,8.0017383218479097,1465929140,48.28503,4738113.604605322,128.0,127.9999903995742,6.8982167175054201,8.0
301607.80086264515,4241494.216703332,90.0,260012.36790591205,3656539.889187112,-43744.470099676219,7.6971451238587933,746513.02477722138,5202117.491046124,4.067391,55.00998938215907,9.7828708828137394,1465929140,48.285168,4738120.829926741,124.0,123.99998786185822,8.433692417369457,8.0
301605.0396230819,4241497.238222924,110.0,260010.25256732554,3656546.2220133143,-43746.322091613591,1.2476409532155905,746503.11245633021,5202109.512697375,4.067351,55.00990290432715,6.8142768569402747,1465929140,48.28511,4738114.298879378,121.0,120.99999624508004,5.8745100839805673,8.0
301608.37098497053,4241497.002717499,90.0,260013.0879224112,3656545.5046510776,-43745.484473008597,2.1372319427601165,746504.54832104,5202111.093410048,4.067396,55.00991483229812,10.153952433085143,1465929140,48.285118,4738115.637296691,122.0,121.99999157488598,8.7536049418267794,9.0
301610.2437990702,4241501.367314047,90.0,260014.83950121305,3656551.1945975143,-43741.922000426384,-1.1987124530185524,746499.95427584881,5202110.695681377,4.067417,55.00987010241656,11.712480058609115,1465929140,48.285088,4738115.656871145,125.0,124.99998915337788,10.097198902272794,10.0
301601.6955283945,4241501.480023399,100.0,260007.33299493595,3656549.363168721,-43739.525746592946,2.137225792220276,746505.25091934181,5202116.008917771,4.067302,55.00991483229812,3.177744217790992,1465929140,48.285118,4738120.116088912,128.0,127.99999885170674,2.7394965322455391,9.0
301606.7883058985,4241499.857209446,80.0,260011.98403555268,3656551.6292060637,-43747.355917352892,-4.2010679258787027,746494.8008609867,5202103.210243198,4.067372,55.00982984554549,8.3727975123833858,1465929140,48.285061,4738109.180242298,119.0,118.99999312949286,7.2180991195418756,11.0
301604.2929771429,4241499.294011704,90.0,260009.57227224493,3656547.4792913166,-43742.505108350015,2.1372269792711083,746504.89961856266,5202113.551163909,4.067339,55.00991483229812,5.9236994869541268,1465929140,48.285118,4738117.876692801,125.0,124.99999689589549,5.1067528074199799,10.0
301611.609230189,4241508.013417254,90.0,260016.31363039772,3656561.1008721017,-43738.672360268152,-8.4266013267153355,746489.47355689586,5202106.1472971765,4.067429,55.00977318776298,12.603081087035402,1465929140,48.285023,4738112.340181655,127.0,126.99998199972256,10.864988562578219,9.0
301610.8815889392,4241506.151210311,80.0,260015.58123318816,3656558.017406545,-43739.119406747217,-5.869041400316851,746493.26498798165,5202108.33650375,4.067421,55.00980748062634,12.00935402761224,1465929140,48.285046,4738114.042047722,127.0,126.99998601208969,10.35313829286315,11.0
301603.21256849,4241497.702384731,80.0,260008.6591900581,3656546.364884389,-43745.406718864237,1.6924321415782126,746503.88893520704,5202110.712679309,4.067326,55.0099088683124,4.9589019274599382,1465929140,48.285114,4738115.341320683,122.0,121.99999785022695,4.2750122926008771,11.0
301601.0185562532,4241497.191290894,90.0,260006.76777294985,3656545.9244956034,-43746.399837773068,1.6924304089048614,746503.77183315542,5202109.893428081,4.067297,55.0099088683124,2.8066659503760176,1465929140,48.285114,4738114.59485536,121.0,120.999999158378,2.4195944213206531,10.0
301595.1533656553,4241487.951232098,90.0,260001.29110273454,3656532.047051856,-43751.167439037272,11.922660028164849,746518.58626979962,5202116.192469211,4.067227,55.01004604010207,-2.3883791245984352,1465929140,48.285206,4738119.162897463,118.0,117.99998839868138,-2.0589908329566242,9.0
301605.92023828195,4241501.251762453,80.0,260011.27222591836,3656553.345329859,-43746.207300687849,-5.0906554540540707,746493.59920118493,5202103.268031616,4.067359,55.00981791758782,7.4080040421210791,1465929140,48.285053,4738109.3347545015,120.0,119.99999367229107,6.3863618928007782,11.0
301598.70457347523,4241501.271094304,90.0,260004.87796977596,3656550.919073521,-43742.973422573166,-0.86512951497013069,746500.33170020964,5202110.161978812,4.067262,55.00987457540353,0.20914089967947369,1465929140,48.285091,4738115.132388313,124.0,123.99999993903404,0.18029803596436977,9.0
301607.08086149045,4241510.249373242,90.0,260012.51487309247,3656564.5065408903,-43738.225308801208,-10.984170950241813,746485.68211890338,5202103.958089731,4.067366,55.00973889491507,7.9275265137162299,1465929140,48.285,4738110.638314828,127.0,126.99998561362906,6.834243080993474,10.0
301603.2333157495,4241496.947823347,100.0,260008.74566836047,3656546.6790111465,-43748.094521646497,0.024458782784369748,746501.0649598646,5202106.827185789,4.067327,55.00988650337009,5.0331160569135491,1465929140,48.285099,4738111.992015005,119.0,118.99999801782586,4.3389925842784578,9.0
301600.6574901132,4241505.71598121,90.0,260006.63002423415,3656555.713831467,-43737.716266047995,-2.5331051391429442,746498.44452545722,5202112.830490587,4.067284,55.00985221047124,1.8418745322677257,1465929140,48.285076,4738117.75480165,129.0,128.99999923016506,1.5878599007191951,10.0
301605.79381151346,4241507.844438767,130.0,260011.26822892527,3656560.5053484854,-43738.808410348727,-7.6482229998312468,746490.62746238208,5202106.813577531,4.067351,55.009783624719766,6.8142938965843136,1465929140,48.28503,4738112.858140973,127.0,126.99999177644577,5.8745330311867292,8.0
301599.03041656385,4241501.668149192,90.0,260005.07200559083,3656550.039686062,-43740.363368209881,1.2476380752434251,746503.81505693565,5202114.428204384,4.067266,55.00990290432715,0.506001250008695,1465929140,48.28511,4738118.777671041,127.0,126.99999985728364,0.43621788589371135,10.0
301593.88192169275,4241506.692906639,110.0,260000.9260137452,3656558.4846166046,-43740.112518938877,-5.8690509557713479,746493.1478799202,5202107.517253537,4.067192,55.00980748062634,-4.985920297377457,1465929140,48.285046,4738113.2955831885,126.0,125.99999535173677,-4.2983096543393913,8.0
301607.0429287981,4241508.669598225,110.0,260012.43192043758,3656562.4379474726,-43739.432233048887,-9.7609878732119189,746487.37831364304,5202104.185852406,4.067367,55.0097552958404,8.001738785217885,1465929140,48.285011,4738110.705787104,126.0,125.9999875124212,6.8982194213240291,8.0
301616.26553508744,4241495.021146191,110.0,260019.96233366817,3656544.761206106,-43749.165410804737,0.46927816069724826,746501.6072618413,5202106.388665386,4.067504,55.009892467354064,18.169167757556785,1465929140,48.285103,4738111.5415257625,118.0,117.99997415326931,15.66343349411909,8.0
