yglob,xglob,hdop,lambert93_yglob,lambert93_xglob,lambert93_zloc,yloc,lambert93_yloc,lambert93_zglob,long,lambert93_lat,xloc,time,lat,zglob,alt,zloc,lambert93_xloc,sat
301626.3456409195,4242779.663840731,100.0,260099.01237379978,3658641.9463449763,-43641.502306846669,-34.221058143862365,745629.73349677783,5200643.713103084,4.066412,54.98692265660132,-7.3311515262604514,1465912413,48.269695,4736975.003389102,123.0,122.99990388978281,-6.3218127299041953,8.0
301620.23083158216,4242783.682913196,140.0,260093.78956802448,3658646.117217694,-43637.316277011269,-35.444246005605521,745628.38859057182,5200645.941896407,4.066326,54.986906260581016,-13.715576470302555,1465912413,48.269684,4736977.174355726,127.0,126.99988668781045,-11.8272446461051,8.0
301626.20047518075,4242785.996972096,100.0,260099.23397241178,3658652.285453971,-43640.02726844784,-42.672101128701122,745617.20890235796,5200636.477274045,4.066404,54.98680937507827,-7.9250621994642589,1465912413,48.269619,4736969.378157424,123.0,122.99985218190346,-6.8339640390040586,9.0
301631.9119346367,4242784.679282117,100.0,260104.03586499486,3658649.4158038152,-43638.565015840839,-39.669774203973638,745621.89234885504,5200640.685939369,4.066482,54.98684961981065,-2.1345386644827267,1465912413,48.269646,4736972.8691672515,125.0,124.99987614274542,-1.8406610818492481,9.0
301619.19768143183,4242780.665926097,140.0,260092.98546161904,3658644.7366161435,-43643.899470735829,-37.556964995322247,745624.43869792391,5200638.39979394,4.066315,54.986877940190574,-14.532177642910575,1465912413,48.269665,4736970.544046281,120.0,119.99987277922335,-12.53142206283519,8.0
301621.8028085572,4242785.904110982,120.0,260095.19984110474,3658648.802365226,-43635.097099871185,-36.778636946013847,745626.64494507271,5200646.437438316,4.066345,54.98688837401742,-12.305072076128225,1465912413,48.269672,4736977.778732967,129.0,128.99988199658424,-10.610937773381011,9.0
301620.5582906149,4242787.242254426,120.0,260094.15858951118,3658650.4053388136,-43633.968106605484,-37.557026144843739,745625.60832850751,5200646.590000545,4.066327,54.986877940190574,-13.641350503363562,1465912413,48.269665,4736978.006905025,130.0,129.99987474289875,-11.763241873537481,9.0
301620.18019597256,4242784.017547043,130.0,260093.80067288422,3658647.1761968485,-43638.076511152052,-36.778616229418844,745626.29405771627,5200643.980376021,4.066325,54.98688837401742,-13.789814968456479,1465912413,48.269672,4736975.539875099,126.0,125.99987896515169,-11.891264647463686,8.0
301628.99368037196,4242786.552392932,130.0,260101.5741274638,3658651.801005723,-43637.338980988097,-41.004154434988237,745620.03174528049,5200640.36245955,4.066441,54.98683173326032,-5.1782765264631472,1465912413,48.269634,4736972.727257719,126.0,125.99986595307749,-4.4653461836278439,8.0
301628.8347916718,4242784.317425954,100.0,260101.31391562705,3658648.140802941,-43637.86300705497,-38.001808525828693,745624.4812738765,5200642.9330846565,4.066441,54.98687197800447,-5.1782737987426497,1465912413,48.269661,4736974.725696597,126.0,125.99988456750303,-4.4653417163572158,9.0
301634.65387749276,4242778.232505947,130.0,260106.31371662035,3658642.6386619695,-43645.885729049951,-37.556971633625992,745624.20475553628,5200636.7617526185,4.066525,54.986877940190574,1.0576705433092011,1465912413,48.269665,4736969.051474533,118.0,117.99988921642485,0.91205298400018364,8.0
301641.2107955773,4242782.525917136,110.0,260111.86278651113,3658644.862562481,-43636.400765957223,-34.999471275453068,745629.16473415506,5200647.141750564,4.066609,54.9869122227698,7.2936161393225705,1465912413,48.269688,4736978.216706712,128.0,127.99989970319071,6.2894459130475298,8.0
301623.7615954595,4242783.097383706,100.0,260096.85249070064,3658645.869254552,-43638.231773323736,-35.88903989257269,745627.61243059882,5200644.742042342,4.066374,54.9869002983927,-10.15217914453692,1465912413,48.26968,4736976.1320048105,126.0,125.99989085337239,-8.7544490110303741,8.0
301620.71792804863,4242780.065666024,120.0,260094.12295552957,3658641.779162706,-43640.664447281633,-33.331469763613221,745631.16884903389,5200645.293789973,4.066336,54.986934580981966,-12.973191293811217,1465912413,48.269703,4736976.341804585,124.0,123.9998996415322,-11.187065778067335,7.0
301617.15700330946,4242782.320726579,200.0,260091.05224571066,3658643.723092867,-43637.685046325118,-33.331475800703259,745631.51975005202,5200647.750853656,4.066286,54.986934580981966,-16.685067392999891,1465912413,48.269703,4736978.580663533,127.0,126.9998910278169,-14.387897486114525,6.0
301616.1931327995,4242777.1374944905,200.0,260090.15273149533,3658638.292045457,-43643.934994232775,-31.663473982877683,745633.28992719296,5200644.264848667,4.066278,54.98695693920067,-17.278945313976941,1465912413,48.269718,4736975.213187233,121.0,120.99989795882323,-14.900007453354192,6.0
301624.4963460142,4242775.635561507,100.0,260097.18954251445,3658635.2635067934,-43642.472743668011,-28.661158639540439,745637.97337256884,5200648.47351172,4.066391,54.98699718401082,-8.8901275250409224,1465912413,48.269745,4736978.704194895,123.0,122.99992934773604,-7.6661451969193877,8.0
301621.79435934295,4242775.316261193,100.0,260095.0878129928,3658638.1988665164,-43648.454265307744,-34.221013530830803,745628.91475466255,5200637.979955326,4.066355,54.98692265660132,-11.562668681846517,1465912413,48.269695,4736969.7793855425,116.0,115.99989763396836,-9.9707427725661546,8.0
301625.08211804176,4242782.82838461,100.0,260098.16467304685,3658648.077341534,-43642.459932618644,-40.114534517526359,745620.76531449589,5200637.029024788,4.066392,54.98684365762675,-8.815905188770925,1465912413,48.269642,4736969.58795983,121.0,120.99986763302212,-7.6021554422331974,9.0
301625.68850002397,4242786.123551364,100.0,260098.6509736288,3658650.4040595144,-43636.656381254834,-39.224988744981246,745622.78546894854,5200642.704813527,4.066397,54.98685558199501,-8.4447247056230683,1465912413,48.26965,4736974.65780362,127.0,126.99987367248485,-7.2820770495673059,8.0
301630.63713833847,4242787.685225883,100.0,260103.02324372044,3658653.2269344577,-43636.209985650676,-41.782548171561587,745618.99512534705,5200640.515021083,4.066462,54.98682129944122,-3.6192903288364144,1465912413,48.269627,4736972.955429197,127.0,126.99986196917294,-3.1209971422431408,9.0
301621.0754257884,4242781.953734914,140.0,260094.5361782501,3658644.8834993504,-43640.218049734227,-35.889023405147086,745627.37850782904,5200643.104000574,4.066339,54.9869002983927,-12.750484919270246,1465912413,48.26968,4736974.639432713,124.0,123.99988619659544,-10.995025650838215,8.0
301626.05998315924,4242784.020759219,100.0,260098.7842028731,3658645.9588288385,-43635.465856165429,-34.665881776592627,745629.77609137283,5200648.246396508,4.066404,54.98691669441172,-7.9250585081585569,1465912413,48.269691,4736979.185041541,129.0,128.99990077514292,-6.8339522215683246,9.0
301625.2000692514,4242779.253091111,120.0,260097.85107034602,3658639.152303852,-43638.267293506848,-29.995553502369749,745636.46366164437,5200650.607100725,4.066397,54.986979297425876,-8.4447110308344051,1465912413,48.269733,4736980.80114849,127.0,126.99992381078953,-7.2820546543589444,6.0
301631.3021227317,4242784.476543046,100.0,260103.42328318488,3658648.0210617194,-43636.947503283438,-37.557024132046067,745625.25742524862,5200644.132938563,4.066474,54.986877940190574,-2.7284381829080431,1465912413,48.269665,4736975.768047402,127.0,126.99988872047525,-2.3527933162258705,9.0
301629.99851380964,4242792.31158792,140.0,260102.6139465016,3658659.205362869,-43632.628922384494,-45.229707189727534,745614.23729459941,5200640.020619213,4.066449,54.986775092545244,-4.5843828868910821,1465912413,48.269596,4736972.899778555,130.0,129.99983781005434,-3.9532207608426688,7.0
301627.2810745202,4242787.587542118,100.0,260100.18401846447,3658653.913331925,-43637.963361802089,-43.116907698421301,745616.78363641014,5200637.734480503,4.066417,54.98680341289753,-6.959977741121671,1465912413,48.269615,4736970.574662956,125.0,124.99985031160139,-6.0017498575907666,9.0
301612.344642601,4242818.2719171345,5000.0,260088.81871243,3658701.681000682,-43628.540714358307,-80.034626767984776,745562.42200461857,5200608.5822533965,4.066187,54.98630855351698,-24.034770714646683,1465912413,48.269283,4736948.240019941,128.0,127.99945210292252,-20.725859648133337,0.0
301598.05094281223,4242803.557227403,310.0,260075.77663252168,3658678.916510552,-43635.560222461412,-62.576426357462665,745587.82730541984,5200620.253972066,4.066009,54.98654256794475,-37.249000881876924,1465912413,48.26944,4736956.875507,124.0,123.99958412886637,-32.120773999908124,3.0
301627.3378416153,4242787.3391622,120.0,260100.10972565456,3658651.9655528725,-43635.507976377863,-40.114581250190845,745621.58405078098,5200642.762167009,4.066418,54.98684365762675,-6.8857398423073723,1465912413,48.269642,4736974.81195908,128.0,127.99987000514821,-5.9377299861007486,7.0
301624.3553423581,4242786.214834129,100.0,260097.57439818472,3658651.510140299,-43638.332121971449,-41.004141959290052,745619.91478804138,5200639.543439352,4.066379,54.98683173326032,-9.7809992825580636,1465912413,48.269634,4736971.980972204,125.0,124.99986056521908,-8.4343791989304009,9.0
301621.92785925843,4242781.381738215,110.0,260095.4994999041,3658647.600936421,-43646.199582619192,-41.448877884371306,745618.31990354671,5200632.610444856,4.066351,54.986825771077825,-11.859634713413506,1465912413,48.26963,4736965.7146234,117.0,116.99985416771641,-10.226834754867014,8.0
301625.66618081206,4242788.950270144,100.0,260098.85990085412,3658656.0511852363,-43637.672240858104,-44.78487503498129,745614.31168013555,5200636.3063546745,4.066394,54.98678105472378,-8.6674428788993048,1465912413,48.2696,4736969.464418448,125.0,124.99983671819257,-7.474138522746216,9.0
301617.68478087324,4242786.604104606,110.0,260091.85417527583,3658652.295316495,-43639.189412130305,-41.782505871651381,745618.64425805782,5200638.057960803,4.066289,54.98682129944122,-16.462371873547813,1465912413,48.269627,4736970.716572898,124.0,123.99984178895416,-14.195881212384847,8.0
301620.3139397347,4242790.086507349,100.0,260094.13953246124,3658655.553907671,-43634.1460923298,-42.22733722218728,745618.56987442018,5200641.772227595,4.066321,54.98681533725954,-14.086784782374401,1465912413,48.269623,4736974.151934775,129.0,128.99984453336717,-12.14735877331259,9.0
301623.9267367391,4242785.420339385,100.0,260097.01310031244,3658648.128465639,-43635.174730631523,-36.333848989838465,745627.30413143651,5200646.818271668,4.066374,54.986894336204806,-10.152184702943281,1465912413,48.269676,4736978.074797972,129.0,128.99988833091763,-8.7544544169213623,9.0
301622.4818797248,4242789.174897472,100.0,260096.15052149954,3658656.7585673793,-43638.510116711943,-45.674445942104605,745612.8763462319,5200634.725667845,4.066351,54.986769130367165,-11.859656497172315,1465912413,48.269592,4736968.1260028845,124.0,123.99982527471572,-10.226860352733638,9.0
301621.1938566946,4242781.525848913,130.0,260094.68852585676,3658645.220976202,-43641.990828521433,-37.112189670553931,745625.33180967986,5200640.418668241,4.066341,54.98688390237715,-12.602008882381845,1465912413,48.269669,4736972.332682751,122.0,121.99987948377425,-10.866993572795764,7.0
301623.2206776856,4242788.051323677,100.0,260096.5091793991,3658651.87321433,-43633.735201015195,-38.891408571772317,745623.63075377315,5200645.447500009,4.066362,54.98686005363362,-11.043040936507706,1465912413,48.269653,4736977.118709608,130.0,129.99987175565644,-9.522663380666927,9.0
301626.00627391884,4242790.59348454,110.0,260099.17139127752,3658657.724459807,-43635.608335138939,-45.229681479929226,745613.88641400775,5200637.563560321,4.066397,54.986775092545244,-8.444733602457795,1465912413,48.269596,4736970.660923337,127.0,126.99983387428088,-7.2820916198688792,9.0
301621.82190542476,4242792.454162729,120.0,260096.01498077245,3658665.6852176855,-43643.618326343545,-56.238188405129861,745596.4019186215,5200619.947735388,4.066339,54.98662752877434,-12.750516475368448,1465912413,48.269497,4736955.870459384,117.0,116.99973907104199,-10.995088164534536,8.0
301618.16817736626,4242791.310095731,100.0,260092.5676115999,3658660.5254961285,-43638.921020613852,-49.010366051683079,745607.81548184808,5200631.050396001,4.066291,54.986724414046314,-16.313915058265543,1465912413,48.269562,4736965.159228225,123.0,122.99979066815796,-14.067879534391977,9.0
301618.4924455465,4242795.871499395,130.0,260092.91559849033,3658665.4205452683,-43633.664218661208,-50.678374961405027,745605.92832752131,5200633.717363805,4.066291,54.98670205589574,-16.313932597309758,1465912413,48.269547,4736967.780405441,128.0,127.99977761932907,-14.067898356275691,8.0
301623.98251126445,4242783.064207406,100.0,260097.40817353848,3658650.9774689986,-43646.610470414977,-44.784809712765536,745613.25902779156,5200628.935177462,4.066377,54.98678105472378,-9.9294668381944504,1465912413,48.2696,4736962.747852375,116.0,115.99983488270335,-8.5624112766017788,10.0
301621.16209134733,4242785.266631964,110.0,260094.97601278062,3658652.8760134256,-43643.631065664529,-44.784824853497348,745613.6099176259,5200631.392236533,4.066337,54.98678105472378,-12.898969756536793,1465912413,48.2696,4736964.986707732,119.0,118.999829577794,-11.123083029538975,9.0
301620.78411974985,4242782.043662438,100.0,260094.58168430426,3658649.134689394,-43646.901597582422,-43.116836106546273,745615.73098801612,5200630.363301275,4.066335,54.98680341289753,-13.047434725679896,1465912413,48.269615,4736963.858095315,116.0,115.99984078263286,-11.251104882991058,10.0
301625.3998912073,4242787.298313041,100.0,260098.68508940918,3658655.3977327636,-43641.411889508134,-46.119221590083498,745611.86626911059,5200631.8877757,4.066392,54.98676316818952,-8.8159144766822486,1465912413,48.269588,4736965.591082689,121.0,120.99982699627863,-7.6021706529645598,10.0
301625.551792256,4242784.200565879,110.0,260098.8298436784,3658652.9201163133,-43646.319347292614,-46.452779421504545,745610.78707154689,5200627.507053279,4.066397,54.98675869655663,-8.4447208781773355,1465912413,48.269585,4736961.637609111,116.0,115.99982507354946,-7.2820820574415848,9.0
301617.7021872981,4242786.848956781,110.0,260091.95590816945,3658653.7263697125,-43640.806928659076,-43.895253354085852,745615.27918730793,5200634.610962401,4.066289,54.9867929790823,-16.462372823578782,1465912413,48.269608,4736967.817693256,122.0,121.99982758176266,-14.195886765002797,9.0
301618.1547192555,4242780.65163414,110.0,260092.1910819482,3658646.2011571024,-43646.432488990096,-40.114494879376373,745620.29747634265,5200633.752943519,4.066301,54.98684365762675,-15.571500554408782,1465912413,48.269642,4736966.602817401,117.0,116.99985474251314,-13.427658893386251,9.0
301615.523096604,4242785.509854353,110.0,260089.92166481336,3658650.388976113,-43639.480541628946,-40.114530066782166,745621.11622258357,5200639.486085739,4.066261,54.98684365762675,-18.541015758768818,1465912413,48.269642,4736971.826816651,124.0,123.99984681609313,-15.988339349300077,9.0
301625.8584146294,4242788.513637347,110.0,260099.1489274111,3658657.4084741855,-43641.12076840589,-47.787190773106516,745609.3943130027,5200630.4596501,4.066397,54.986740810027605,-8.4447294627966603,1465912413,48.269573,4736964.480838296,121.0,120.99981520448746,-7.2820909909714828,9.0
301624.2835028935,4242779.969845969,110.0,260097.3893462702,3658644.3933218564,-43644.814965011166,-38.001761358999794,745623.66253653157,5200637.1999404505,4.066384,54.98687197800447,-9.4097981061811922,1465912413,48.269661,4736969.5016958015,119.0,118.99987973781531,-8.1142801012465497,8.0
301616.57575079973,4242782.519708511,100.0,260090.74273188837,3658646.5914678215,-43641.835570413052,-38.001760828822356,745624.01344185381,5200639.657002253,4.066278,54.98687197800447,-17.278967233330214,1465912413,48.269661,4736971.740553285,122.0,121.99986330495074,-14.900041253240488,10.0
301619.32224408066,4242780.324291538,100.0,260093.07462369214,3658644.185284945,-43643.977104228768,-37.112173802633457,745625.09788661404,5200638.780626801,4.066317,54.98688390237715,-14.383701772567807,1465912413,48.269669,4736970.840110909,120.0,119.99987572147305,-12.403387126061716,10.0
301619.2513819906,4242779.327497702,140.0,260093.0317999851,3658643.5828978694,-43645.885742933751,-37.556953581906697,745624.20477110264,5200636.7617526185,4.066317,54.986877940190574,-14.383698393283254,1465912413,48.269665,4736969.051474533,118.0,117.99987311596833,-12.403385083904141,8.0
301618.7186884528,4242780.209537366,110.0,260092.36244978965,3658641.389540636,-43639.826584114562,-32.441886237144956,745632.60419744882,5200646.8744769925,4.066309,54.98694650536445,-14.977600163629933,1465912413,48.269711,4736977.680220164,125.0,124.99989985094069,-12.915509446225769,8.0
301624.07949121593,4242787.569056411,140.0,260097.33649426835,3658652.67747863,-43636.345849795114,-41.00415418131206,745620.14871349616,5200641.181479747,4.066374,54.98683173326032,-10.152189844361692,1465912413,48.269634,4736973.473543233,127.0,126.99985998626865,-8.7544653018485405,8.0
301616.9159636259,4242784.164659673,110.0,260091.01780735212,3658647.752556196,-43638.933794897435,-37.556987474246853,745625.02352019644,5200642.494897242,4.066281,54.986877940190574,-17.056261700748884,1465912413,48.269665,4736974.275475653,125.0,124.99986654032736,-14.707996239441854,9.0
301618.8524293154,4242784.1846524505,100.0,260092.87937865942,3658650.46657554,-43643.084321721559,-42.227274908108619,745617.51721724856,5200634.401047292,4.066307,54.98681533725954,-15.126089028567163,1465912413,48.269623,4736967.435366297,120.0,119.99984215868371,-13.043574755007285,10.0
301620.1518652499,4242786.759752069,110.0,260094.03636751557,3658653.1999479006,-43639.949644573317,-43.116881187091558,745616.54972368642,5200636.096440675,4.066322,54.98680341289753,-14.012536273136849,1465912413,48.269615,4736969.08209237,123.0,122.99983873858686,-12.083334274924709,9.0
301628.7829273417,4242786.728523948,110.0,260101.51107230198,3658653.6222984362,-43639.813775924915,-43.895281459558888,745615.39613078837,5200635.4299822105,4.066438,54.9867929790823,-5.4009891961623433,1465912413,48.269608,4736968.563978468,123.0,122.99984650434868,-4.6573985332579468,9.0
301630.4227047607,4242788.856459745,100.0,260103.08480772158,3658657.703878845,-43640.127628105365,-47.787203183832723,745609.51126964018,5200631.278669388,4.066458,54.986740810027605,-3.9162414314240062,1465912413,48.269573,4736965.227123102,122.0,121.99981958471695,-3.3770680955567514,10.0
301629.1575880502,4242788.857958072,100.0,260102.09886031033,3658659.182025159,-43642.660655606094,-50.344730750135525,745605.37005832384,5200626.631818899,4.066441,54.986706527525314,-5.1782793404137593,1465912413,48.26955,4736961.285893857,119.0,118.99979899034867,-4.4653551920564496,10.0
301624.3251676559,4242793.118651486,110.0,260098.0001271307,3658663.817982873,-43638.39699648333,-52.012724535845891,745603.36595059582,5200628.479767681,4.066372,54.986684169379934,-10.300678292342887,1465912413,48.269535,4736963.160786451,123.0,122.99977938838333,-8.8825257123899064,8.0
301622.9321792939,4242796.555964566,100.0,260096.76232369387,3658666.267286753,-43632.593442097343,-51.123185957766495,745605.3860897572,5200634.155548497,4.06635,54.98669609372334,-11.93391476961367,1465912413,48.269543,4736968.230624197,129.0,128.99978374553061,-10.290903848035668,10.0
301619.7766973693,4242791.951492632,110.0,260093.84967165344,3658659.601511636,-43635.394855812228,-46.452846780441703,745612.07365561638,5200636.51626741,4.066312,54.98675869655663,-14.754928956811247,1465912413,48.269585,4736969.846743505,127.0,126.99981361799382,-12.72352335787582,8.0
301618.90613010473,4242782.846222962,110.0,260092.92571725836,3658649.312855473,-43645.070594163561,-42.227262043932669,745617.28329258435,5200632.763007225,4.066309,54.98681533725954,-14.977609471423854,1465912413,48.269623,4736965.942795524,118.0,117.9998425080751,-12.915537416607549,8.0
301629.89662497275,4242785.644018793,140.0,260102.56275999878,3658653.971634366,-43643.3981584176,-46.11921237330327,745611.63234205684,5200630.249736678,4.066454,54.98676316818952,-4.2131883419716356,1465912413,48.269588,4736964.09851273,119.0,118.99983168825706,-3.6331315211064066,8.0
301623.033830258,4242786.469929448,110.0,260096.55350783153,3658653.3995256326,-43640.806918712617,-43.895266286249871,745615.27917615604,5200634.610962401,4.066361,54.9867929790823,-11.117274286519576,1465912413,48.269608,4736967.817693256,122.0,121.99983911605153,-9.5866840459711966,8.0
301618.1480947556,4242782.652274848,120.0,260092.22184024384,3658648.4393794853,-43644.290950218652,-41.004090057758567,745619.21302481426,5200634.629318165,4.066299,54.98683173326032,-15.719982672712266,1465912413,48.269634,4736967.50325912,119.0,118.99984871594643,-13.555700300101307,5.0
301625.9876422507,4242785.096959448,100.0,260099.0002502821,3658650.8033413496,-43640.240759425687,-41.448923539178097,745619.02167190134,5200637.524565685,4.066402,54.986825771077825,-8.0735354176213896,1465912413,48.26963,4736970.192336206,123.0,122.99986007235783,-6.961994578166923,9.0
301618.9055154662,4242787.025224647,170.0,260092.7516311468,3658650.475140793,-43634.883612220088,-38.0018083043187,745624.8321789318,5200645.3901464585,4.066305,54.98687197800447,-15.274574086577147,1465912413,48.269661,4736976.964554081,129.0,128.99986840994114,-13.17160805084859,7.0
301622.16827051155,4242788.951102844,100.0,260095.7933648322,3658655.34567383,-43636.892599262021,-43.561697735460044,745616.24141684163,5200638.172666841,4.066347,54.98679745071725,-12.156605900099423,1465912413,48.269611,4736971.024883033,126.0,125.99983951360879,-10.482923302122799,8.0
301624.27087304974,4242781.885971946,150.0,260097.4468822921,3658647.0081653525,-43643.530703205179,-39.669735456307571,745621.307541635,5200636.590837484,4.066382,54.98684961981065,-9.5582771352652838,1465912413,48.269646,4736969.137738983,120.0,119.99986935024069,-8.24231906895875,7.0
301619.00641657173,4242786.35074615,150.0,260092.83865602076,3658649.893742092,-43635.876748171424,-38.001802735998787,745624.71521544515,5200644.5711258575,4.066307,54.98687197800447,-15.126096750998105,1465912413,48.269661,4736976.218268253,128.0,127.99986876351559,-13.04357271277695,7.0
301618.33553664025,4242787.382799331,150.0,260092.607033857,3658655.6633543223,-43642.34681352241,-46.452792751104113,745611.25492992636,5200630.783131145,4.066297,54.98675869655663,-15.868475140382325,1465912413,48.269585,4736964.622748891,120.0,119.99981095014311,-13.683760510037246,7.0
301613.49341524724,4242792.554063425,210.0,260088.6596744476,3658663.331563329,-43640.383292542268,-52.012678588811958,745603.13205635909,5200626.841730242,4.066227,54.986684169379934,-21.065123268931394,1465912413,48.269535,4736961.668217722,121.0,120.99975297016044,-18.164968731514819,6.0
