lambert93_y,1.2266682460904121e-06
lambert93_x,6.9331207441791776e-12
lambert93_z,2.3646862246096134e-09
age,5.965894445125741e-12
y,3.583111438349259
x,2.4719623988924178
z,17.243989083606287
