lambert93_y,745654.42935144261
sat,9.627199637245155
lambert93_x,-12.169547266559332
lambert93_z,-43755.170364379905
age,4.070000000005966
y,-5.0226171081892685e-06
x,-5.28885115793279e-07
z,29.031129157973325
hdop,92.3282582535447
