lambert93_y,1.5047149859665279e-12
lambert93_x,4.8068163253367633e-23
lambert93_z,5.5917409408584671e-18
age,3.5591896530382175e-23
y,12.838687579629294
x,6.1105981015379571
z,297.35515951553276
