yglob,xglob,hdop,lambert93_yglob,lambert93_xglob,lambert93_zloc,yloc,lambert93_yloc,lambert93_zglob,long,lambert93_lat,xloc,time,lat,zglob,alt,zloc,lambert93_xloc,sat
301628.6459850589,4242781.661626362,100.0,260101.15116579356,3658645.851524326,-43641.835552077915,-38.001784667745774,745624.01342129661,5200639.657002253,4.066441,54.98687197800447,-5.1782705573006282,1465912413,48.269661,4736971.740553285,122.0,121.99988456705569,-4.4653389223385602,9.0
301634.79548536154,4242780.224355278,130.0,260106.43578149457,3658644.355620497,-43642.906320319395,-37.556989318517495,745624.55564528052,5200639.218814599,4.066525,54.986877940190574,1.0576710398255065,1465912413,48.269665,4736971.290332155,121.0,120.99988921565212,0.91205341204477008,8.0
301640.6443526761,4242774.5585242305,110.0,260111.37451736265,3658637.9947349527,-43648.318400041317,-34.999405354261846,745627.76116804546,5200637.313498518,4.066609,54.9869122227698,7.2936024428024497,1465912413,48.269688,4736969.261273013,116.0,115.99989970343375,6.2894341068094946,8.0
301623.2895868667,4242776.457886642,100.0,260096.4456230965,3658640.146061576,-43648.163135303941,-35.888983561880281,745626.44279424101,5200636.551833498,4.066374,54.9869002983927,-10.152163257422565,1465912413,48.26968,4736968.669144324,116.0,115.99989085275492,-8.7544353165285429,8.0
301620.812328844,4242781.393564901,120.0,260094.20432822176,3658642.9238003776,-43638.678175025212,-33.331480226827232,745631.40277749393,5200646.931832428,4.066336,54.986934580981966,-12.973195354169244,1465912413,48.269703,4736977.834377217,126.0,125.99989964158786,-11.187069278043055,7.0
301617.10980349116,4242781.656777099,200.0,260091.011559864,3658643.150773996,-43638.678182453034,-33.331470568906816,745631.40278582182,5200646.931832428,4.066286,54.986934580981966,-16.685064781970578,1465912413,48.269703,4736977.834377217,126.0,125.99989102762012,-14.387895235449832,6.0
301616.4763310699,4242781.121190241,200.0,260090.39684595974,3658641.7259568055,-43637.976177738456,-31.663503801933686,745633.9917148985,5200649.178977377,4.066278,54.98695693920067,-17.278961537768545,1465912413,48.269718,4736979.690906173,127.0,126.99989795835853,-14.90002143815218,6.0
301624.54354701046,4242776.299510355,100.0,260097.2302293465,3658635.8358246977,-43641.479607666959,-28.661163138103625,745638.09033788438,5200649.292533576,4.066391,54.98699718401082,-8.8901289162433823,1465912413,48.269745,4736979.450481699,124.0,123.99992934787582,-7.6661463961208938,8.0
301621.9359612187,4242777.308109775,100.0,260095.2098726367,3658639.9158234936,-43645.4748568504,-34.221029645690393,745629.26564673195,5200640.437018651,4.066355,54.98692265660132,-11.562674110211303,1465912413,48.269695,4736972.018244211,119.0,118.99989763430617,-9.9707474517344963,8.0
301625.45972686546,4242788.139986091,100.0,260098.4901690279,3658652.655902274,-43634.514842109347,-40.114584887029565,745621.70101572759,5200643.5811873255,4.066392,54.98684365762675,-8.8159162255161032,1465912413,48.269642,4736975.5582446875,129.0,128.99986763311091,-7.6021649558242643,9.0
301625.64129887044,4242785.459601287,100.0,260098.61028659332,3658649.8317395956,-43637.649517544487,-39.224982588365059,745622.6685060875,5200641.88579309,4.066397,54.98685558199501,-8.4447233841233889,1465912413,48.26965,4736973.91151792,126.0,125.99987367232106,-7.2820759104361059,8.0
301630.2595229146,4242782.373623303,100.0,260102.69774196434,3658648.6483715656,-43644.155076525058,-41.782495707372291,745618.05942721537,5200633.9628603365,4.066462,54.98682129944122,-3.6192857977752206,1465912413,48.269627,4736966.985145734,119.0,118.9998619689803,-3.1209932365163695,9.0
301621.3114280569,4242785.273483591,140.0,260094.73961030412,3658647.745095962,-43635.252368744696,-35.889051571634162,745627.96332600806,5200647.1991049955,4.066339,54.9869002983927,-12.750494895921591,1465912413,48.26968,4736978.370862956,129.0,128.99988619729777,-10.99503425052535,8.0
301625.8711783722,4242781.364961064,100.0,260098.62145469926,3658643.6695526685,-43639.438400824147,-34.665860012259785,745629.30823569256,5200644.970312313,4.066404,54.98691669441172,-7.9250535474196804,1465912413,48.269691,4736976.199896836,125.0,124.99990077521252,-6.833947945451655,9.0
301625.15286817454,4242778.589142112,120.0,260097.81038343595,3658638.5799856973,-43639.26042954385,-29.995548794861321,745636.34669663908,5200649.788079049,4.066397,54.986979297425876,-8.4447097093474301,1465912413,48.269733,4736980.054861825,126.0,125.9999238102326,-7.2820535152204684,6.0
301631.1133146039,4242781.82074377,100.0,260103.260532057,3658645.731783537,-43640.920048258849,-37.557000552869042,745624.78957225592,5200640.8568559205,4.066474,54.986877940190574,-2.7284364750196959,1465912413,48.269665,4736972.782903904,123.0,122.99988872044663,-2.3527918440158828,9.0
301629.6208993618,4242786.999982032,140.0,260102.28844540962,3658654.626794632,-43640.5740140134,-45.229650395949086,745613.30160287535,5200633.468462168,4.066449,54.986775092545244,-4.5843771476059931,1465912413,48.269596,4736966.929497973,122.0,121.9998378093872,-3.9532158136498765,7.0
301627.18667168496,4242786.259641087,100.0,260100.10264388818,3658652.768690628,-43639.94963459362,-43.116894163054006,745616.54971249728,5200636.096440675,4.066417,54.98680341289753,-6.9599755628212918,1465912413,48.269615,4736969.08209237,123.0,122.99985031193987,-6.0017479798916611,9.0
301612.1558463651,4242815.616097062,5000.0,260088.65597046085,3658699.391689211,-43632.513263981906,-80.034576520306175,745561.95419110311,5200605.306193562,4.066187,54.98630855351698,-24.034755669980726,1465912413,48.269283,4736945.254894195,124.0,123.99945210399328,-20.725846679590177,0.0
301598.1453365148,4242804.885133654,310.0,260075.85799947582,3658680.0611598673,-43633.573948604462,-62.576446001275023,745588.06122029014,5200621.89200667,4.066009,54.98654256794475,-37.249012540028303,1465912413,48.26944,4736958.368073521,126.0,125.99958412944886,-32.120784049169743,3.0
301627.4322444238,4242788.667062527,120.0,260100.19110016924,3658653.11019302,-43633.521703751059,-40.114593842198353,745621.81797608873,5200644.4002076425,4.066418,54.98684365762675,-6.8857419973864431,1465912413,48.269642,4736976.304530295,130.0,129.99987000452992,-5.937731843754591,7.0
301623.97773468046,4242780.903231731,100.0,260097.24890314584,3658646.9315781253,-43646.277212675952,-41.004090472245046,745618.97908846266,5200632.991277769,4.066379,54.98683173326032,-9.7809870375939969,1465912413,48.269634,4736966.010688091,117.0,116.9998605654884,-8.4343686438587611,9.0
301621.97505989735,4242782.045688589,110.0,260095.5401865103,3658648.1732567977,-43645.206446269003,-41.448884389888192,745618.43686589063,5200633.429464994,4.066351,54.986825771077825,-11.859636569299628,1465912413,48.26963,4736966.460908867,118.0,117.99985416708299,-10.226836354660918,8.0
301625.28857149265,4242783.638664311,100.0,260098.5344042056,3658651.4726173673,-43645.617332389695,-44.784818800861245,745613.37598758447,5200629.754197152,4.066394,54.98678105472378,-8.667432027978009,1465912413,48.2696,4736963.494137494,117.0,116.99983671876191,-7.4741291693717358,9.0
301617.92078048945,4242789.923856932,110.0,260092.05760523299,3658655.1569189164,-43634.223730333615,-41.782538662792007,745619.22906939092,5200642.15306127,4.066289,54.98682129944122,-16.462384754507205,1465912413,48.269627,4736974.448000062,129.0,128.99984178873842,-14.195892315656238,8.0
301619.9363373527,4242784.774903425,100.0,260093.81404192426,3658650.975343298,-43642.091183301935,-42.227284199138033,745617.63417711435,5200635.220067325,4.066321,54.98681533725954,-14.086767146945576,1465912413,48.269623,4736968.1816516835,121.0,120.99984453389817,-12.147343571698002,9.0
301623.31312552054,4242776.788992528,100.0,260096.4841723485,3658640.688313665,-43648.085501364607,-36.333774853232711,745625.78360551479,5200636.171000946,4.066374,54.986894336204806,-10.152164049724167,1465912413,48.269676,4736968.373079944,116.0,115.99988833170315,-8.7544366140282364,9.0
301622.4818797248,4242789.174897472,100.0,260096.15052149954,3658656.7585673793,-43638.510116711957,-45.674445942104605,745612.8763462319,5200634.725667845,4.066351,54.986769130367165,-11.859656497172315,1465912413,48.269592,4736968.1260028845,124.0,123.9998252747157,-10.226860352733638,9.0
301621.09945572057,4242780.19794916,130.0,260094.60715296192,3658644.076337092,-43643.977100984543,-37.112178020511244,745625.09788297676,5200638.780626801,4.066341,54.98688390237715,-12.602004938189893,1465912413,48.269669,4736970.840110909,120.0,119.99987948342819,-10.866990172988153,7.0
301622.6070679985,4242779.419972806,100.0,260095.98025254163,3658644.4330558907,-43646.645972658065,-38.891329216515054,745622.11023557605,5200634.800233751,4.066362,54.98686005363362,-11.043018470991989,1465912413,48.269653,4736967.416995053,117.0,116.99987175544634,-9.5226440155747696,9.0
301625.6286642917,4242785.281878309,110.0,260098.8458943409,3658653.1458912743,-43643.553426768805,-45.229624686839109,745612.95072228333,5200631.011403276,4.066397,54.986775092545244,-8.4447230303707919,1465912413,48.269596,4736964.690642755,119.0,118.99983387422765,-7.282082506804727,9.0
301622.1995104065,4242797.765779631,120.0,260096.34047427087,3658670.2638033796,-43635.673232304398,-56.238259020817679,745597.33758988348,5200626.499880611,4.066339,54.98662752877434,-12.750532437939652,1465912413,48.269497,4736961.840730766,125.0,124.9997390711996,-10.995101924141636,8.0
301618.3569773921,4242793.965900962,100.0,260092.73035603837,3658662.814783586,-43634.948474385776,-49.010396821980009,745608.28332419612,5200634.326472493,4.066291,54.986724414046314,-16.313925270033554,1465912413,48.269562,4736968.144366936,127.0,126.9997906676018,-14.067888336925535,9.0
301618.0676453637,4242789.89593587,130.0,260092.54942329976,3658660.2696456197,-43642.602448086138,-50.678303371662679,745604.8756857249,5200626.346193711,4.066291,54.98670205589574,-16.313909620692797,1465912413,48.269547,4736961.06384491,119.0,118.99977761901295,-14.067878550609748,8.0
301624.6433248155,4242792.35951781,100.0,260097.97779029605,3658658.9899629387,-43632.706560234481,-44.784908121954857,745614.89648975583,5200640.401453126,4.066377,54.98678105472378,-9.9294885921407765,1465912413,48.2696,4736973.195844044,130.0,129.99983488155453,-8.562430028388917,10.0
301621.68129689584,4242792.570090502,110.0,260095.42356440928,3658659.1715446906,-43632.706564808381,-44.784902175280124,745614.89649488404,5200640.401453126,4.066337,54.98678105472378,-12.898991960585491,1465912413,48.2696,4736973.195844044,130.0,129.99982957767315,-11.123102169294725,9.0
301621.4449262931,4242791.338970599,100.0,260095.1512948711,3658657.147179289,-43632.99768804037,-43.11693085057734,745617.36845540593,5200641.829580074,4.066335,54.98680341289753,-13.047463310677836,1465912413,48.269615,4736974.3060894245,130.0,129.99984078209803,-11.251129523057898,10.0
301625.5886958187,4242789.954116588,100.0,260098.8478377261,3658657.6870177244,-43637.43934359547,-46.119250544956749,745612.33411414595,5200635.163853745,4.066392,54.98676316818952,-8.8159199950455527,1465912413,48.269588,4736968.576222609,125.0,124.9998269963553,-7.6021754097673693,10.0
301625.83499953727,4242788.184271408,110.0,260099.07396648056,3658656.354044115,-43640.360528369492,-46.452823167516485,745611.48883863527,5200632.421170078,4.066397,54.98675869655663,-8.4447288072237932,1465912413,48.269585,4736966.115318781,122.0,121.99982507267177,-7.2820888922506128,9.0
301617.9853869428,4242790.832661052,110.0,260092.20002429033,3658657.1602950417,-43634.848110156367,-43.895294691838679,745615.98095796106,5200639.525081259,4.066289,54.9867929790823,-16.462388280727819,1465912413,48.269608,4736972.295404529,128.0,127.99982758188889,-14.195900088925555,9.0
301618.48511959467,4242785.299285961,110.0,260092.4758845687,3658650.207398202,-43639.480534794391,-40.114538953507349,745621.11621492065,5200639.486085739,4.066301,54.98684365762675,-15.571517611807588,1465912413,48.269642,4736971.826816651,124.0,123.99985474222638,-13.427673596743261,9.0
301615.6646953588,4242787.501705232,110.0,260090.04372188062,3658652.105936669,-43636.501132688136,-40.114548954773831,745621.46711054607,5200641.943146691,4.066261,54.98684365762675,-18.541024463119623,1465912413,48.269642,4736974.065673473,127.0,126.99984681639617,-15.988346852405812,9.0
301626.04721952794,4242791.169441657,110.0,260099.3116760184,3658659.6977604064,-43637.148222311458,-47.787220774668917,745609.86215648847,5200633.73572725,4.066397,54.986740810027605,-8.44473474883468,1465912413,48.269573,4736967.465977519,125.0,124.99981520465681,-7.2820955474671791,9.0
301624.61390984245,4242784.617495582,110.0,260097.6741544933,3658648.3995597167,-43637.863011219772,-38.001803110107694,745624.48127854604,5200642.9330846565,4.066384,54.98687197800447,-9.4098084138589826,1465912413,48.269661,4736974.725696597,126.0,125.99987973718302,-8.1142889864422614,8.0
301616.3869517423,4242779.863908382,100.0,260090.57998856757,3658644.302188743,-43645.808115437219,-38.001736969946052,745623.54558927403,5200636.3809198495,4.066278,54.98687197800447,-17.278956417389576,1465912413,48.269661,4736968.755409974,118.0,117.99986330504373,-14.90003193004668,10.0
301619.27504387166,4242779.660341642,100.0,260093.03393748446,3658643.6129653733,-43644.970240460243,-37.112167977420484,745624.98092326254,5200637.961606081,4.066317,54.98688390237715,-14.383699521722953,1465912413,48.269669,4736970.093824988,119.0,118.99987572112909,-12.403385185818479,10.0
301619.62898369145,4242784.639097287,140.0,260093.35728969483,3658648.1614551246,-43637.940652984253,-37.557000740847457,745625.14047708828,5200643.313917902,4.066317,54.986877940190574,-14.383716400501367,1465912413,48.269665,4736975.021761527,126.0,125.99987311530091,-12.403400605930074,8.0
301618.57708822057,4242778.217689295,110.0,260092.24039159674,3658639.672584581,-43642.805992425419,-32.441870961205893,745632.25330413901,5200644.417412952,4.066309,54.98694650536445,-14.977593132109705,1465912413,48.269711,4736975.441360938,122.0,121.99989985132785,-12.915503385134798,8.0
301624.17389301944,4242788.896957019,140.0,260097.41786792822,3658653.822119181,-43634.359577118943,-41.0041670534888,745620.38263839041,5200642.819520143,4.066374,54.98683173326032,-10.152193021811305,1465912413,48.269634,4736974.966114261,129.0,128.99985998594792,-8.7544680407590931,8.0
301616.6799646487,4242780.844909784,110.0,260090.81437808156,3658644.8909577834,-43643.899476115708,-37.556958000363977,745624.43870395585,5200638.39979394,4.066281,54.986877940190574,-17.056248355166197,1465912413,48.269665,4736970.544046281,120.0,119.99986654037045,-14.70798473560717,9.0
301618.7108289088,4242782.192800944,100.0,260092.75732012757,3658648.74961387,-43646.06373083673,-42.227255024048546,745617.16633075918,5200631.943987191,4.066307,54.98681533725954,-15.126081927360953,1465912413,48.269623,4736965.196510138,117.0,116.99984215851126,-13.043568633795076,10.0
301619.96306398296,4242784.103949695,110.0,260093.87362215875,3658650.9106650366,-43643.922190156532,-43.116854117772384,745616.08187586092,5200632.820361018,4.066322,54.98680341289753,-14.012527501971624,1465912413,48.269615,4736966.096951196,119.0,118.99983873927826,-12.083326714186114,9.0
301628.92453234404,4242788.720375716,110.0,260101.63313482745,3658655.3392607835,-43636.834366673429,-43.89530212872603,745615.74701611488,5200637.88704164,4.066438,54.9867929790823,-5.4009917317034626,1465912413,48.269608,4736970.802834105,126.0,125.99984650467111,-4.6574007189119584,9.0
301630.2810989661,4242786.864606663,100.0,260102.96274443815,3658655.986914309,-43643.107037675974,-47.787180681736452,745609.16038702626,5200628.821611526,4.066458,54.986740810027605,-3.9162395928983305,1465912413,48.269573,4736962.9882686855,119.0,118.99981958438934,-3.3770665107367677,10.0
301629.4880003404,4242793.505617452,100.0,260102.38367369297,3658663.1882792497,-43635.708699450188,-50.344786063186227,745606.1887802633,5200632.364951507,4.066441,54.986706527525314,-5.1782850128348583,1465912413,48.26955,4736966.509885625,126.0,125.99979898945706,-4.4653600816673134,10.0
301624.13636377576,4242790.462845118,110.0,260097.83737929264,3658661.5286933505,-43642.369543039706,-52.01269188005088,745602.89811103768,5200625.203692801,4.066372,54.986684169379934,-10.300671844509852,1465912413,48.269535,4736960.175648995,119.0,118.99977938822138,-8.8825201544605079,8.0
301622.7905771708,4242794.564110048,100.0,260096.64026351084,3658664.550320074,-43635.572851942154,-51.123161885464789,745605.03520946833,5200631.698491978,4.06635,54.98669609372334,-11.933909167050823,1465912413,48.269543,4736965.991770826,126.0,125.9997837461588,-10.290899018655182,10.0
301619.7766973693,4242791.951492632,110.0,260093.84967165344,3658659.601511636,-43635.39485581225,-46.452846780441703,745612.07365561638,5200636.51626741,4.066312,54.98675869655663,-14.754928956811247,1465912413,48.269585,4736969.846743505,127.0,126.99981361799382,-12.72352335787582,8.0
301619.2365312156,4242787.493876466,110.0,260093.21052063917,3658653.319099359,-43638.118639563385,-42.22730843940824,745618.10202772589,5200638.496147459,4.066309,54.98681533725954,-14.977625878324208,1465912413,48.269623,4736971.166793229,125.0,124.99984250788472,-12.915551559213782,8.0
301630.0382305867,4242787.6358713,140.0,260102.68482309437,3658655.6885979543,-43640.418748983997,-46.119234088998155,745611.98322583316,5200632.706795211,4.066454,54.98676316818952,-4.2131903199036973,1465912413,48.269588,4736966.33736767,122.0,121.99983168852819,-3.6331332260888303,8.0
301623.22263335856,4242789.125732059,110.0,260096.71625478892,3658655.688808981,-43636.834373044374,-43.895293845050844,745615.74702325813,5200637.88704164,4.066361,54.9867929790823,-11.117281245476772,1465912413,48.269608,4736970.802834105,126.0,125.99983911640243,-9.5866900445253123,8.0
301618.52569501684,4242787.963877774,120.0,260092.54732888986,3658653.017942113,-43636.345859514491,-41.004141544707167,745620.14872439345,5200641.181479747,4.066299,54.98683173326032,-15.720002352798515,1465912413,48.269634,4736973.473543233,127.0,126.99984871559107,-13.555717264142004,5.0
301626.17644717044,4242787.75276078,100.0,260099.1629987447,3658653.0926227113,-43636.268214024662,-41.448949561712489,745619.48952127714,5200640.800646237,4.066402,54.986825771077825,-8.0735404713157806,1465912413,48.26963,4736973.177478078,127.0,126.99986007273641,-6.9619989344137139,9.0
301618.3391145392,4242779.057824527,170.0,260092.26339794812,3658643.607303788,-43646.801247290627,-38.001736729271222,745623.4286211927,5200635.5618992485,4.066305,54.98687197800447,-15.274545402950283,1465912413,48.269661,4736968.009124146,117.0,116.99986841038266,-13.171583325747633,7.0
301622.12106990145,4242788.28715222,100.0,260095.75267823724,3658654.7733530463,-43637.885735669814,-43.561690898675593,745616.12445498898,5200637.353646987,4.066347,54.98679745071725,-12.156603997707158,1465912413,48.269611,4736970.278597785,125.0,124.99983951329546,-10.482921662267472,8.0
301624.17647108296,4242780.558071664,150.0,260097.36550850872,3658645.8635253236,-43645.516975808248,-39.669723004112768,745621.07361612015,5200634.95279673,4.066382,54.98684961981065,-9.5582741437925769,1465912413,48.269646,4736967.645167676,118.0,117.99986935076522,-8.24231649027206,7.0
301618.9592164713,4242785.686796142,150.0,260092.7979699009,3658649.321422343,-43636.869884426589,-38.001796771345767,745624.59825230076,5200643.7521052575,4.066307,54.98687197800447,-15.126094383943958,1465912413,48.269661,4736975.471982425,127.0,126.99986876359776,-13.043570672401984,7.0
301618.33553664025,4242787.382799331,150.0,260092.607033857,3658655.6633543223,-43642.346813522396,-46.452792751104106,745611.25492992648,5200630.783131145,4.066297,54.98675869655663,-15.868475140382325,1465912413,48.269585,4736964.622748891,120.0,119.99981095014311,-13.683760510037246,7.0
301613.9182088549,4242798.529628826,210.0,260089.02584404775,3658668.482465682,-43631.445062789309,-52.012752061875716,745604.18469536444,5200634.212898722,4.066227,54.986684169379934,-21.065152937145221,1465912413,48.269535,4736968.384776999,130.0,129.99975296925331,-18.164994305334403,6.0
